"gaul1_code","map_code","gaul0_name","gaul1_name","continent","disp_en"
"3296","ALB","Albania","Gjirokaster","Europe","Gjirokaster, Albania"
"2262","VCT","Saint Vincent and the Grenadines","Grenadines","America","Grenadines, Saint Vincent and the Grenadines"
"2634","IDN","Indonesia","Maluku","Asia","Maluku, Indonesia"
"2045","GTM","Guatemala","Guatemala","America","Guatemala, Guatemala"
"1774","BHS","Bahamas","Berry Islands","America","Berry Islands, Bahamas"
"1712","ZMB","Zambia","Copperbelt","Africa","Copperbelt, Zambia"
"3237","VNM","Viet Nam","Kien Giang","Asia","Kien Giang, Viet Nam"
"3126","TUR","Türkiye","Corum","Asia","Corum, Türkiye"
"1770","ARG","Argentina","Tierra Del Fuego","America","Tierra Del Fuego, Argentina"
"2443","ARM","Armenia","Yerevan","Asia","Yerevan, Armenia"
"2008","ECU","Ecuador","Santa Elena","America","Santa Elena, Ecuador"
"2037","GLP","Guadeloupe","Basse-Terre","America","Basse-Terre, Guadeloupe"
"1244","EGY","Egypt","Al-, Ismailia","Africa","Al-, Ismailia, Egypt"
"2583","IND","India","Chhattisgarh","Asia","Chhattisgarh, India"
"3675","MKD","North Macedonia","Pelagonia","Europe","Pelagonia, North Macedonia"
"3364","HRV","Croatia","Karlovac","Europe","Karlovac, Croatia"
"2993","SYR","Syrian Arab Republic","Deir-Ez-Zor","Asia","Deir-Ez-Zor, Syrian Arab Republic"
"3010","THA","Thailand","Bueng Kan","Asia","Bueng Kan, Thailand"
"1562","REU","Réunion","Saint Pierre","Africa","Saint Pierre, Réunion"
"2500","BRN","Brunei Darussalam","Belait","Asia","Belait, Brunei Darussalam"
"1832","BOL","Bolivia (Plurinational State of)","Chuquisaca","America","Chuquisaca, Bolivia (Plurinational State of)"
"2117","MEX","Mexico","Aguascalientes","America","Aguascalientes, Mexico"
"3455","GEO","Georgia","Tbilisi (City)","Europe","Tbilisi (City), Georgia"
"3049","THA","Thailand","Phetchaburi","Asia","Phetchaburi, Thailand"
"2955","SAU","Saudi Arabia","Al Madinah Al Munawwarah","Asia","Al Madinah Al Munawwarah, Saudi Arabia"
"3721","PRT","Portugal","Ilha da Graciosa","Europe","Ilha da Graciosa, Portugal"
"2246","KNA","Saint Kitts And Nevis","Saint Thomas Middle Island","America","Saint Thomas Middle Island, Saint Kitts And Nevis"
"2592","IND","India","Haryana","Asia","Haryana, India"
"3956","UKR","Ukraine","Khmelnytska","Europe","Khmelnytska, Ukraine"
"2040","GTM","Guatemala","Baja Verapaz","America","Baja Verapaz, Guatemala"
"3684","NOR","Norway","Finnmark - Finnmárku - Finmarkku","Europe","Finnmark - Finnmárku - Finmarkku, Norway"
"3034","THA","Thailand","Nakhon Phanom","Asia","Nakhon Phanom, Thailand"
"2735","JPN","Japan","Okayama","Asia","Okayama, Japan"
"1217","COD","Democratic Republic of the Congo","Kasaï","Africa","Kasaï, Democratic Republic of the Congo"
"1411","LBR","Liberia","Bong","Africa","Bong, Liberia"
"2473","BGD","Bangladesh","Chittagong","Asia","Chittagong, Bangladesh"
"3493","VAT","Holy See","Administrative Unit Not Available","Europe","Holy See"
"3210","VNM","Viet Nam","Bac Ninh","Asia","Bac Ninh, Viet Nam"
"3464","DEU","Germany","Niedersachsen","Europe","Niedersachsen, Germany"
"2770","KAZ","Kazakhstan","Astana","Asia","Astana, Kazakhstan"
"2360","URY","Uruguay","Florida","America","Florida, Uruguay"
"3499","HUN","Hungary","Csongrad","Europe","Csongrad, Hungary"
"1586","SLE","Sierra Leone","Northern","Africa","Northern, Sierra Leone"
"2665","IRN","Iran (Islamic Republic Of)","Kurdistan","Asia","Kurdistan, Iran (Islamic Republic Of)"
"3764","MDA","Republic of Moldova","Singerei","Europe","Singerei, Republic of Moldova"
"3288","YEM","Yemen","Socotra","Asia","Socotra, Yemen"
"2906","PAK","Pakistan","Islamabad","Asia","Islamabad, Pakistan"
"2379","VEN","Venezuela (Bolivarian Republic Of)","Carabobo","America","Carabobo, Venezuela (Bolivarian Republic Of)"
"2928","PHL","Philippines","Region Xii (Soccsksargen)","Asia","Region Xii (Soccsksargen), Philippines"
"3500","HUN","Hungary","Fejer","Europe","Fejer, Hungary"
"1109","BFA","Burkina Faso","Hauts-Bassins","Africa","Hauts-Bassins, Burkina Faso"
"2419","AFG","Afghanistan","Maidan Wardak","Asia","Maidan Wardak, Afghanistan"
"2649","IRN","Iran (Islamic Republic Of)","Alborz","Asia","Alborz, Iran (Islamic Republic Of)"
"1034","DZA","Algeria","Oum El Bouaghi","Africa","Oum El Bouaghi, Algeria"
"1879","CAN","Canada","Manitoba","America","Manitoba, Canada"
"1756","ARG","Argentina","Formosa","America","Formosa, Argentina"
"2668","IRN","Iran (Islamic Republic Of)","Mazandaran","Asia","Mazandaran, Iran (Islamic Republic Of)"
"1524","NGA","Nigeria","Borno","Africa","Borno, Nigeria"
"3853","SXM","Sint Maarten (Dutch part)","Cul-de-Sac","Europe","Cul-de-Sac, Sint Maarten (Dutch part)"
"2964","SAU","Saudi Arabia","Northern Borders","Asia","Northern Borders, Saudi Arabia"
"1142","CMR","Cameroon","Adamaoua","Africa","Adamaoua, Cameroon"
"1928","COL","Colombia","Guaviare","America","Guaviare, Colombia"
"3645","MNE","Montenegro","Cetinje","Europe","Cetinje, Montenegro"
"3759","MDA","Republic of Moldova","Nisporeni","Europe","Nisporeni, Republic of Moldova"
"2487","BTN","Bhutan","Paro","Asia","Paro, Bhutan"
"3426","FIN","Finland","Itä-Suomen aluehallintovirasto","Europe","Itä-Suomen aluehallintovirasto, Finland"
"3967","UKR","Ukraine","Ternopilska","Europe","Ternopilska, Ukraine"
"2924","PHL","Philippines","Region Vii (Central Visayas)","Asia","Region Vii (Central Visayas), Philippines"
"3989","CXR","Christmas Island","Administrative Unit Not Available","Oceania","Christmas Island"
"3269","YEM","Yemen","Ad Dali'","Asia","Ad Dali', Yemen"
"1039","DZA","Algeria","Skikda","Africa","Skikda, Algeria"
"4032","PNG","Papua New Guinea","Autonomous Region of Bougainville","Oceania","Autonomous Region of Bougainville, Papua New Guinea"
"1700","TZA","United Republic of Tanzania","Njombe","Africa","Njombe, United Republic of Tanzania"
"2532","CHN","China","Beijing Municipality","Asia","Beijing Municipality, China"
"3977","ALA","Åland Islands","Administrative Unit Not Available","Europe","Åland Islands"
"3577","ITA","Italy","Friuli-Venezia Giulia","Europe","Friuli-Venezia Giulia, Italy"
"3497","HUN","Hungary","Borsod Abauj Zemplen","Europe","Borsod Abauj Zemplen, Hungary"
"2857","MDV","Maldives","Raa","Asia","Raa, Maldives"
"2684","IRQ","Iraq","Al-Najaf","Asia","Al-Najaf, Iraq"
"3179","TUR","Türkiye","Usak","Asia","Usak, Türkiye"
"2189","PRY","Paraguay","Canindeyú","America","Canindeyú, Paraguay"
"2347","USA","United States of America","Vermont","America","Vermont, United States of America"
"3198","UZB","Uzbekistan","Navoi","Asia","Navoi, Uzbekistan"
"2862","MNG","Mongolia","Arkhangai","Asia","Arkhangai, Mongolia"
"1032","DZA","Algeria","Oran","Africa","Oran, Algeria"
"3087","TLS","Timor-Leste","Bobonaro","Asia","Bobonaro, Timor-Leste"
"1175","TCD","Chad","Moyen-Chari","Africa","Moyen-Chari, Chad"
"2967","xSK","Senkaku Islands","Administrative Unit Not Available","Asia","Senkaku Islands"
"2423","AFG","Afghanistan","Paktika","Asia","Paktika, Afghanistan"
"1204","CIV","Côte D'Ivoire","Lagunes","Africa","Lagunes, Côte D'Ivoire"
"1218","COD","Democratic Republic of the Congo","Kasaï-Central","Africa","Kasaï-Central, Democratic Republic of the Congo"
"1480","MAR","Morocco","Oriental","Africa","Oriental, Morocco"
"1387","KEN","Kenya","Nyandarua","Africa","Nyandarua, Kenya"
"2343","USA","United States of America","South Dakota","America","South Dakota, United States of America"
"3922","CHE","Switzerland","Appenzell Ausserrhoden","Europe","Appenzell Ausserrhoden, Switzerland"
"1162","TCD","Chad","Chari-Baguirmi","Africa","Chari-Baguirmi, Chad"
"2080","HTI","Haiti","Sud-Est","America","Sud-Est, Haiti"
"1682","TZA","United Republic of Tanzania","Geita","Africa","Geita, United Republic of Tanzania"
"1332","GIN","Guinea","Boke","Africa","Boke, Guinea"
"1800","BHS","Bahamas","South Abaco","America","South Abaco, Bahamas"
"1420","LBR","Liberia","Montserrado","Africa","Montserrado, Liberia"
"3117","TUR","Türkiye","Bayburt","Asia","Bayburt, Türkiye"
"2266","VCT","Saint Vincent and the Grenadines","Saint Patrick","America","Saint Patrick, Saint Vincent and the Grenadines"
"1987","DOM","Dominican Republic","Valdesia","America","Valdesia, Dominican Republic"
"3552","IMN","Isle of Man","Bride","Europe","Bride, Isle of Man"
"3495","HUN","Hungary","Baranya","Europe","Baranya, Hungary"
"2185","PRY","Paraguay","Asunción","America","Asunción, Paraguay"
"3277","YEM","Yemen","Dhamar","Asia","Dhamar, Yemen"
"3251","VNM","Viet Nam","Quang Nam","Asia","Quang Nam, Viet Nam"
"1119","BDI","Burundi","Gitega","Africa","Gitega, Burundi"
"4092","UMI","United States Minor Outlying Islands","Howland Island","Oceania","Howland Island, United States Minor Outlying Islands"
"2010","ECU","Ecuador","Sucumbios","America","Sucumbios, Ecuador"
"4077","TON","Tonga","'Eua","Oceania","'Eua, Tonga"
"3319","BLR","Belarus","Brest","Europe","Brest, Belarus"
"2859","MDV","Maldives","Shaviyani","Asia","Shaviyani, Maldives"
"3489","GGY","Guernsey","Saint Saviour","Europe","Saint Saviour, Guernsey"
"1097","BWA","Botswana","South East","Africa","South East, Botswana"
"2822","LBN","Lebanon","El Nabatieh","Asia","El Nabatieh, Lebanon"
"4078","TON","Tonga","Ha'apai","Oceania","Ha'apai, Tonga"
"1382","KEN","Kenya","Nairobi","Africa","Nairobi, Kenya"
"1176","TCD","Chad","N'Djamena","Africa","N'Djamena, Chad"
"1585","SLE","Sierra Leone","North Western","Africa","North Western, Sierra Leone"
"3901","SWE","Sweden","Dalarna","Europe","Dalarna, Sweden"
"2356","URY","Uruguay","Cerro Largo","America","Cerro Largo, Uruguay"
"1096","BWA","Botswana","Selibe Phikwe","Africa","Selibe Phikwe, Botswana"
"3810","ROU","Romania","Teleorman","Europe","Teleorman, Romania"
"2750","JPN","Japan","Yamaguchi","Asia","Yamaguchi, Japan"
"1281","ERI","Eritrea","Debubawi Keih Bahri","Africa","Debubawi Keih Bahri, Eritrea"
"2734","JPN","Japan","Niigata","Asia","Niigata, Japan"
"3046","THA","Thailand","Phatthalung","Asia","Phatthalung, Thailand"
"2973","SGP","Singapore","Northeast","Asia","Northeast, Singapore"
"2598","IND","India","Madhya Pradesh","Asia","Madhya Pradesh, India"
"2118","MEX","Mexico","Baja California","America","Baja California, Mexico"
"1313","GMB","Gambia","Banjul City Council","Africa","Banjul City Council, Gambia"
"2485","BTN","Bhutan","Lhuentse","Asia","Lhuentse, Bhutan"
"3186","ARE","United Arab Emirates","Dubai","Asia","Dubai, United Arab Emirates"
"2181","PAN","Panama","Veraguas","America","Veraguas, Panama"
"2241","KNA","Saint Kitts And Nevis","Saint Mary Cayon","America","Saint Mary Cayon, Saint Kitts And Nevis"
"1139","CPV","Cabo Verde","Santo Antao","Africa","Santo Antao, Cabo Verde"
"2811","LAO","Lao People's Democratic Republic","Savannakhet","Asia","Savannakhet, Lao People's Democratic Republic"
"3551","IMN","Isle of Man","Braddan","Europe","Braddan, Isle of Man"
"1323","GHA","Ghana","Central","Africa","Central, Ghana"
"1273","GNQ","Equatorial Guinea","Bioko Norte","Africa","Bioko Norte, Equatorial Guinea"
"3796","ROU","Romania","Hunedoara","Europe","Hunedoara, Romania"
"1384","KEN","Kenya","Nandi","Africa","Nandi, Kenya"
"1526","NGA","Nigeria","Delta","Africa","Delta, Nigeria"
"2339","USA","United States of America","Oregon","America","Oregon, United States of America"
"3397","CZE","Czechia","Praha","Europe","Praha, Czechia"
"1391","KEN","Kenya","Taita Taveta","Africa","Taita Taveta, Kenya"
"2128","MEX","Mexico","Guerrero","America","Guerrero, Mexico"
"1603","SOM","Somalia","Sanaag","Africa","Sanaag, Somalia"
"2988","SYR","Syrian Arab Republic","Aleppo","Asia","Aleppo, Syrian Arab Republic"
"3534","IRL","Ireland","Limerick","Europe","Limerick, Ireland"
"2011","ECU","Ecuador","Tungurahua","America","Tungurahua, Ecuador"
"1497","NAM","Namibia","Karas","Africa","Karas, Namibia"
"1570","SEN","Senegal","Kolda","Africa","Kolda, Senegal"
"1145","CMR","Cameroon","Extrême-Nord","Africa","Extrême-Nord, Cameroon"
"2442","ARM","Armenia","Vayots Dzor","Asia","Vayots Dzor, Armenia"
"2674","IRN","Iran (Islamic Republic Of)","Sistan And Baluchestan","Asia","Sistan And Baluchestan, Iran (Islamic Republic Of)"
"2219","PER","Peru","Piura","America","Piura, Peru"
"3970","UKR","Ukraine","Zakarpatska","Europe","Zakarpatska, Ukraine"
"3697","POL","Poland","Kujawsko-Pomorskie","Europe","Kujawsko-Pomorskie, Poland"
"2038","GLP","Guadeloupe","Pointe-À-Pitre","America","Pointe-À-Pitre, Guadeloupe"
"3182","TUR","Türkiye","Yozgat","Asia","Yozgat, Türkiye"
"2588","IND","India","Disputed (Rajasthan & Gujarat)","Asia","Disputed (Rajasthan & Gujarat), India"
"1527","NGA","Nigeria","Ebonyi","Africa","Ebonyi, Nigeria"
"2762","JOR","Jordan","Mafraq","Asia","Mafraq, Jordan"
"3894","ESP","Spain","La Rioja","Europe","La Rioja, Spain"
"2806","LAO","Lao People's Democratic Republic","Louangnamtha","Asia","Louangnamtha, Lao People's Democratic Republic"
"1809","BRB","Barbados","Saint John","America","Saint John, Barbados"
"3640","MNE","Montenegro","Andrijevica","Europe","Andrijevica, Montenegro"
"1456","MRT","Mauritania","Nouakchott-Ouest","Africa","Nouakchott-Ouest, Mauritania"
"1968","CUB","Cuba","Villa Clara","America","Villa Clara, Cuba"
"3650","MNE","Montenegro","Mojkovac","Europe","Mojkovac, Montenegro"
"3647","MNE","Montenegro","Herceg Novi","Europe","Herceg Novi, Montenegro"
"1132","xMS","Bīr Ṭawīl","Administrative Unit Not Available","Africa","Bīr Ṭawīl"
"1488","MOZ","Mozambique","Manica","Africa","Manica, Mozambique"
"1299","ETH","Ethiopia","Somali","Africa","Somali, Ethiopia"
"1620","SSD","South Sudan","Lakes","Africa","Lakes, South Sudan"
"4046","PNG","Papua New Guinea","National Capital District","Oceania","National Capital District, Papua New Guinea"
"3006","TJK","Tajikistan","Sughd Region","Asia","Sughd Region, Tajikistan"
"2430","AFG","Afghanistan","Uruzgan","Asia","Uruzgan, Afghanistan"
"3228","VNM","Viet Nam","Ha Noi","Asia","Ha Noi, Viet Nam"
"2505","KHM","Cambodia","Battambang","Asia","Battambang, Cambodia"
"2886","MMR","Myanmar","Union Territory","Asia","Union Territory, Myanmar"
"2437","ARM","Armenia","Kotayk","Asia","Kotayk, Armenia"
"2907","PAK","Pakistan","Khyber Pakhtunkhwa","Asia","Khyber Pakhtunkhwa, Pakistan"
"3613","LIE","Liechtenstein","Planken","Europe","Planken, Liechtenstein"
"2637","IDN","Indonesia","Nusa Tenggara Timur","Asia","Nusa Tenggara Timur, Indonesia"
"3086","TLS","Timor-Leste","Baucau","Asia","Baucau, Timor-Leste"
"1859","BRA","Brazil","Pernambuco","America","Pernambuco, Brazil"
"1053","AGO","Angola","Cuando Cubango","Africa","Cuando Cubango, Angola"
"2122","MEX","Mexico","Chihuahua","America","Chihuahua, Mexico"
"3516","ISL","Iceland","Norðurland eystra","Europe","Norðurland eystra, Iceland"
"1415","LBR","Liberia","Grand Gedeh","Africa","Grand Gedeh, Liberia"
"1654","TUN","Tunisia","Bizerte","Africa","Bizerte, Tunisia"
"3674","MKD","North Macedonia","Northeast","Europe","Northeast, North Macedonia"
"3411","EST","Estonia","Järva maakond","Europe","Järva maakond, Estonia"
"1117","BDI","Burundi","Cankuzo","Africa","Cankuzo, Burundi"
"2939","KOR","Republic Of Korea","Chollabuk-Do","Asia","Chollabuk-Do, Republic Of Korea"
"1245","EGY","Egypt","Alexandria","Africa","Alexandria, Egypt"
"2308","USA","United States of America","Connecticut","America","Connecticut, United States of America"
"2304","USA","United States of America","Arizona","America","Arizona, United States of America"
"1003","DZA","Algeria","Ain-Temouchent","Africa","Ain-Temouchent, Algeria"
"2124","MEX","Mexico","Coahuila De Zaragoza","America","Coahuila De Zaragoza, Mexico"
"1295","ETH","Ethiopia","Harari","Africa","Harari, Ethiopia"
"3410","EST","Estonia","Ida-Viru maakond","Europe","Ida-Viru maakond, Estonia"
"2659","IRN","Iran (Islamic Republic Of)","Ilam","Asia","Ilam, Iran (Islamic Republic Of)"
"2923","PHL","Philippines","Region Vi (Western Visayas)","Asia","Region Vi (Western Visayas), Philippines"
"1348","GNB","Guinea-Bissau","Tombali","Africa","Tombali, Guinea-Bissau"
"1268","EGY","Egypt","Sharkia","Africa","Sharkia, Egypt"
"2393","VEN","Venezuela (Bolivarian Republic Of)","Sucre","America","Sucre, Venezuela (Bolivarian Republic Of)"
"1406","LSO","Lesotho","Mokhotlong","Africa","Mokhotlong, Lesotho"
"3698","POL","Poland","Lubelskie","Europe","Lubelskie, Poland"
"1261","EGY","Egypt","Menia","Africa","Menia, Egypt"
"3302","ALB","Albania","Vlore","Europe","Vlore, Albania"
"2763","JOR","Jordan","Tafiela","Asia","Tafiela, Jordan"
"3131","TUR","Türkiye","Elazig","Asia","Elazig, Türkiye"
"3713","PRT","Portugal","Beja","Europe","Beja, Portugal"
"1276","GNQ","Equatorial Guinea","Kié-Ntem","Africa","Kié-Ntem, Equatorial Guinea"
"3696","POL","Poland","Dolnośląskie","Europe","Dolnośląskie, Poland"
"2359","URY","Uruguay","Flores","America","Flores, Uruguay"
"1112","BFA","Burkina Faso","Sahel","Africa","Sahel, Burkina Faso"
"1907","CHL","Chile","Región De Valparaíso","America","Región De Valparaíso, Chile"
"2268","SUR","Suriname","Brokopondo","America","Brokopondo, Suriname"
"1146","CMR","Cameroon","Littoral","Africa","Littoral, Cameroon"
"2567","PRK","Democratic People's Republic of Korea","North Hamgyong","Asia","North Hamgyong, Democratic People's Republic of Korea"
"2369","URY","Uruguay","San José","America","San José, Uruguay"
"3893","ESP","Spain","Illes Balears","Europe","Illes Balears, Spain"
"1900","CHL","Chile","Región De Aysén Del Gral. Ibañez Del Campo","America","Región De Aysén Del Gral. Ibañez Del Campo, Chile"
"1305","GAB","Gabon","Haut-Ogooue","Africa","Haut-Ogooue, Gabon"
"2433","ARM","Armenia","Aragatsotn","Asia","Aragatsotn, Armenia"
"3099","TKM","Turkmenistan","Chardzhou","Asia","Chardzhou, Turkmenistan"
"3216","VNM","Viet Nam","Ca Mau","Asia","Ca Mau, Viet Nam"
"2743","JPN","Japan","Tochigi","Asia","Tochigi, Japan"
"2274","SUR","Suriname","Paramaribo","America","Paramaribo, Suriname"
"2107","JAM","Jamaica","Saint Elizabeth","America","Saint Elizabeth, Jamaica"
"2858","MDV","Maldives","Seenu","Asia","Seenu, Maldives"
"3285","YEM","Yemen","Sana'A","Asia","Sana'A, Yemen"
"2727","JPN","Japan","Kōchi","Asia","Kōchi, Japan"
"3911","SWE","Sweden","Stockholm","Europe","Stockholm, Sweden"
"1677","UGA","Uganda","Northern","Africa","Northern, Uganda"
"2330","USA","United States of America","Nevada","America","Nevada, United States of America"
"1645","TGO","Togo","Centrale","Africa","Centrale, Togo"
"3906","SWE","Sweden","Jönköping","Europe","Jönköping, Sweden"
"2645","IDN","Indonesia","Sulawesi Utara","Asia","Sulawesi Utara, Indonesia"
"1058","AGO","Angola","Huíla","Africa","Huíla, Angola"
"2881","MNG","Mongolia","Zavkhan","Asia","Zavkhan, Mongolia"
"2880","MNG","Mongolia","Uvs","Asia","Uvs, Mongolia"
"3026","THA","Thailand","Lamphun","Asia","Lamphun, Thailand"
"1764","ARG","Argentina","Salta","America","Salta, Argentina"
"1803","BHS","Bahamas","Spanish Wells","America","Spanish Wells, Bahamas"
"2561","CHN","China","Zhejiang Province","Asia","Zhejiang Province, China"
"1068","SHN","Ascension, Saint Helena and Tristan da Cunha","Saint Helena","Africa","Saint Helena, Ascension, Saint Helena and Tristan da Cunha"
"3849","SRB","Serbia","Zapadno-Bački","Europe","Zapadno-Bački, Serbia"
"2000","ECU","Ecuador","Loja","America","Loja, Ecuador"
"4089","TUV","Tuvalu","Nukulaelae","Oceania","Nukulaelae, Tuvalu"
"2892","NPL","Nepal","Madhesh","Asia","Madhesh, Nepal"
"2963","SAU","Saudi Arabia","Najran","Asia","Najran, Saudi Arabia"
"2772","KAZ","Kazakhstan","East Kazakhstan Region","Asia","East Kazakhstan Region, Kazakhstan"
"2940","KOR","Republic Of Korea","Chollanam-Do","Asia","Chollanam-Do, Republic Of Korea"
"2420","AFG","Afghanistan","Nangarhar","Asia","Nangarhar, Afghanistan"
"1864","BRA","Brazil","Rondônia","America","Rondônia, Brazil"
"2342","USA","United States of America","South Carolina","America","South Carolina, United States of America"
"3634","MLT","Malta","Northern Harbour Reg","Europe","Northern Harbour Reg, Malta"
"3315","AUT","Austria","Steiermark","Europe","Steiermark, Austria"
"2259","SPM","Saint Pierre and Miquelon","Miquelon-Langlade","America","Miquelon-Langlade, Saint Pierre and Miquelon"
"2874","MNG","Mongolia","Khövsgöl","Asia","Khövsgöl, Mongolia"
"1777","BHS","Bahamas","Cat Island","America","Cat Island, Bahamas"
"3741","MDA","Republic of Moldova","Briceni","Europe","Briceni, Republic of Moldova"
"2074","HTI","Haiti","Nippes","America","Nippes, Haiti"
"1337","GIN","Guinea","Labe","Africa","Labe, Guinea"
"3403","DNK","Denmark","Hovedstaden","Europe","Hovedstaden, Denmark"
