gaul2_code,map_code,gaul0_name,gaul1_name,gaul2_name,continent,disp_en
100066,DZA,Algeria,Ain-Temouchent,Ain El Arbaa,Africa,"Ain El Arbaa, Ain-Temouchent, Algeria"
100073,DZA,Algeria,Ain-Temouchent,Chentouf,Africa,"Chentouf, Ain-Temouchent, Algeria"
120119,USA,United States of America,Arkansas,Carroll,America,"Carroll, Arkansas, United States of America"
100068,DZA,Algeria,Ain-Temouchent,Ain Tolba,Africa,"Ain Tolba, Ain-Temouchent, Algeria"
100070,DZA,Algeria,Ain-Temouchent,Beni Saf,Africa,"Beni Saf, Ain-Temouchent, Algeria"
100074,DZA,Algeria,Ain-Temouchent,El Amria,Africa,"El Amria, Ain-Temouchent, Algeria"
100075,DZA,Algeria,Ain-Temouchent,El Emir Abdelkader,Africa,"El Emir Abdelkader, Ain-Temouchent, Algeria"
100085,DZA,Algeria,Ain-Temouchent,Ouled Kihal,Africa,"Ouled Kihal, Ain-Temouchent, Algeria"
100331,DZA,Algeria,Blida,Beni Mered,Africa,"Beni Mered, Blida, Algeria"
100071,DZA,Algeria,Ain-Temouchent,Bouzedjar,Africa,"Bouzedjar, Ain-Temouchent, Algeria"
100072,DZA,Algeria,Ain-Temouchent,Chaabet El Ham,Africa,"Chaabet El Ham, Ain-Temouchent, Algeria"
120120,USA,United States of America,Arkansas,Chicot,America,"Chicot, Arkansas, United States of America"
100076,DZA,Algeria,Ain-Temouchent,El M'Said,Africa,"El M'Said, Ain-Temouchent, Algeria"
100077,DZA,Algeria,Ain-Temouchent,El Malah,Africa,"El Malah, Ain-Temouchent, Algeria"
100081,DZA,Algeria,Ain-Temouchent,Oued Berkeche,Africa,"Oued Berkeche, Ain-Temouchent, Algeria"
100105,DZA,Algeria,Alger,Bir Mourad Rais,Africa,"Bir Mourad Rais, Alger, Algeria"
100078,DZA,Algeria,Ain-Temouchent,Hammam Bouhadjar,Africa,"Hammam Bouhadjar, Ain-Temouchent, Algeria"
100079,DZA,Algeria,Ain-Temouchent,Hassasna,Africa,"Hassasna, Ain-Temouchent, Algeria"
100080,DZA,Algeria,Ain-Temouchent,Hassi El Ghella,Africa,"Hassi El Ghella, Ain-Temouchent, Algeria"
119439,LCA,Saint Lucia,Castries,Hillcrest Gardens,America,"Hillcrest Gardens, Castries, Saint Lucia"
100082,DZA,Algeria,Ain-Temouchent,Oued Sebbah,Africa,"Oued Sebbah, Ain-Temouchent, Algeria"
100083,DZA,Algeria,Ain-Temouchent,Ougbellil,Africa,"Ougbellil, Ain-Temouchent, Algeria"
100084,DZA,Algeria,Ain-Temouchent,Ouled Boudjemaa,Africa,"Ouled Boudjemaa, Ain-Temouchent, Algeria"
120121,USA,United States of America,Arkansas,Clark,America,"Clark, Arkansas, United States of America"
100086,DZA,Algeria,Ain-Temouchent,Oulhaca Gherraba,Africa,"Oulhaca Gherraba, Ain-Temouchent, Algeria"
100087,DZA,Algeria,Ain-Temouchent,Sidi Ben Adda,Africa,"Sidi Ben Adda, Ain-Temouchent, Algeria"
120122,USA,United States of America,Arkansas,Clay,America,"Clay, Arkansas, United States of America"
120123,USA,United States of America,Arkansas,Cleburne,America,"Cleburne, Arkansas, United States of America"
100088,DZA,Algeria,Ain-Temouchent,Sidi Boumediene,Africa,"Sidi Boumediene, Ain-Temouchent, Algeria"
100089,DZA,Algeria,Ain-Temouchent,Sidi Safi,Africa,"Sidi Safi, Ain-Temouchent, Algeria"
100090,DZA,Algeria,Ain-Temouchent,Tadmaya,Africa,"Tadmaya, Ain-Temouchent, Algeria"
100106,DZA,Algeria,Alger,Birtouta,Africa,"Birtouta, Alger, Algeria"
100332,DZA,Algeria,Blida,Beni Tamou,Africa,"Beni Tamou, Blida, Algeria"
100091,DZA,Algeria,Ain-Temouchent,Tamzougha,Africa,"Tamzougha, Ain-Temouchent, Algeria"
100092,DZA,Algeria,Ain-Temouchent,Terga,Africa,"Terga, Ain-Temouchent, Algeria"
100093,DZA,Algeria,Alger,Ain Benian,Africa,"Ain Benian, Alger, Algeria"
100588,DZA,Algeria,El Oued,Oum Tiour,Africa,"Oum Tiour, El Oued, Algeria"
100094,DZA,Algeria,Alger,Ain Taya,Africa,"Ain Taya, Alger, Algeria"
100095,DZA,Algeria,Alger,Alger,Africa,"Alger, Alger, Algeria"
100111,DZA,Algeria,Alger,Bouzareah,Africa,"Bouzareah, Alger, Algeria"
120124,USA,United States of America,Arkansas,Cleveland,America,"Cleveland, Arkansas, United States of America"
100096,DZA,Algeria,Alger,Bab El Oued,Africa,"Bab El Oued, Alger, Algeria"
100097,DZA,Algeria,Alger,Bab Ezzouar,Africa,"Bab Ezzouar, Alger, Algeria"
100098,DZA,Algeria,Alger,Baba Hassen,Africa,"Baba Hassen, Alger, Algeria"
100099,DZA,Algeria,Alger,Bach Djerrah,Africa,"Bach Djerrah, Alger, Algeria"
100100,DZA,Algeria,Alger,Bains Romains,Africa,"Bains Romains, Alger, Algeria"
100101,DZA,Algeria,Alger,Baraki,Africa,"Baraki, Alger, Algeria"
100102,DZA,Algeria,Alger,Ben Aknoun,Africa,"Ben Aknoun, Alger, Algeria"
100103,DZA,Algeria,Alger,Beni Messous,Africa,"Beni Messous, Alger, Algeria"
100104,DZA,Algeria,Alger,Bir Khadem,Africa,"Bir Khadem, Alger, Algeria"
120125,USA,United States of America,Arkansas,Columbia,America,"Columbia, Arkansas, United States of America"
120126,USA,United States of America,Arkansas,Conway,America,"Conway, Arkansas, United States of America"
100107,DZA,Algeria,Alger,Bologhine Ibn Ziri,Africa,"Bologhine Ibn Ziri, Alger, Algeria"
100112,DZA,Algeria,Alger,Casbah,Africa,"Casbah, Alger, Algeria"
120127,USA,United States of America,Arkansas,Craighead,America,"Craighead, Arkansas, United States of America"
100108,DZA,Algeria,Alger,Bordj El Bahri,Africa,"Bordj El Bahri, Alger, Algeria"
100113,DZA,Algeria,Alger,Cheraga,Africa,"Cheraga, Alger, Algeria"
100114,DZA,Algeria,Alger,Dar El Beida,Africa,"Dar El Beida, Alger, Algeria"
100115,DZA,Algeria,Alger,Dely Brahim,Africa,"Dely Brahim, Alger, Algeria"
100589,DZA,Algeria,El Oued,Ourmes,Africa,"Ourmes, El Oued, Algeria"
120128,USA,United States of America,Arkansas,Crawford,America,"Crawford, Arkansas, United States of America"
100109,DZA,Algeria,Alger,Bordj El Kiffan,Africa,"Bordj El Kiffan, Alger, Algeria"
100110,DZA,Algeria,Alger,Bourouba,Africa,"Bourouba, Alger, Algeria"
100943,DZA,Algeria,Mostaganem,Ain Nouissi,Africa,"Ain Nouissi, Mostaganem, Algeria"
100117,DZA,Algeria,Alger,Douera,Africa,"Douera, Alger, Algeria"
100118,DZA,Algeria,Alger,Draria,Africa,"Draria, Alger, Algeria"
100119,DZA,Algeria,Alger,El Achour,Africa,"El Achour, Alger, Algeria"
100120,DZA,Algeria,Alger,El Biar,Africa,"El Biar, Alger, Algeria"
100121,DZA,Algeria,Alger,El Harrach,Africa,"El Harrach, Alger, Algeria"
100122,DZA,Algeria,Alger,El Madania,Africa,"El Madania, Alger, Algeria"
100123,DZA,Algeria,Alger,El Magharia,Africa,"El Magharia, Alger, Algeria"
100141,DZA,Algeria,Alger,Reghaia,Africa,"Reghaia, Alger, Algeria"
120129,USA,United States of America,Arkansas,Crittenden,America,"Crittenden, Arkansas, United States of America"
120130,USA,United States of America,Arkansas,Cross,America,"Cross, Arkansas, United States of America"
120131,USA,United States of America,Arkansas,Dallas,America,"Dallas, Arkansas, United States of America"
100124,DZA,Algeria,Alger,El Marsa,Africa,"El Marsa, Alger, Algeria"
100125,DZA,Algeria,Alger,El Mouradia,Africa,"El Mouradia, Alger, Algeria"
119470,LCA,Saint Lucia,Castries,Piton Flore,America,"Piton Flore, Castries, Saint Lucia"
100128,DZA,Algeria,Alger,Hussein Dey,Africa,"Hussein Dey, Alger, Algeria"
100129,DZA,Algeria,Alger,Hydra,Africa,"Hydra, Alger, Algeria"
100130,DZA,Algeria,Alger,Khraissia,Africa,"Khraissia, Alger, Algeria"
100131,DZA,Algeria,Alger,Kouba,Africa,"Kouba, Alger, Algeria"
100132,DZA,Algeria,Alger,Les Eucalyptus,Africa,"Les Eucalyptus, Alger, Algeria"
100133,DZA,Algeria,Alger,Mahelma,Africa,"Mahelma, Alger, Algeria"
120132,USA,United States of America,Arkansas,Desha,America,"Desha, Arkansas, United States of America"
120133,USA,United States of America,Arkansas,Drew,America,"Drew, Arkansas, United States of America"
100134,DZA,Algeria,Alger,Mohammadia,Africa,"Mohammadia, Alger, Algeria"
100135,DZA,Algeria,Alger,Oued Koriche,Africa,"Oued Koriche, Alger, Algeria"
100136,DZA,Algeria,Alger,Oued Smar,Africa,"Oued Smar, Alger, Algeria"
100137,DZA,Algeria,Alger,Ouled Chebel,Africa,"Ouled Chebel, Alger, Algeria"
100138,DZA,Algeria,Alger,Ouled Fayet,Africa,"Ouled Fayet, Alger, Algeria"
100139,DZA,Algeria,Alger,Rahmania,Africa,"Rahmania, Alger, Algeria"
100140,DZA,Algeria,Alger,Rais Hamidou,Africa,"Rais Hamidou, Alger, Algeria"
100142,DZA,Algeria,Alger,Rouiba,Africa,"Rouiba, Alger, Algeria"
100144,DZA,Algeria,Alger,Sidi M'Hamed,Africa,"Sidi M'Hamed, Alger, Algeria"
100145,DZA,Algeria,Alger,Sidi Moussa,Africa,"Sidi Moussa, Alger, Algeria"
100146,DZA,Algeria,Alger,Souidania,Africa,"Souidania, Alger, Algeria"
100149,DZA,Algeria,Alger,Zeralda,Africa,"Zeralda, Alger, Algeria"
120134,USA,United States of America,Arkansas,Faulkner,America,"Faulkner, Arkansas, United States of America"
120135,USA,United States of America,Arkansas,Franklin,America,"Franklin, Arkansas, United States of America"
100147,DZA,Algeria,Alger,Staoueli,Africa,"Staoueli, Alger, Algeria"
100148,DZA,Algeria,Alger,Tassala El Merdja,Africa,"Tassala El Merdja, Alger, Algeria"
100150,DZA,Algeria,Annaba,Ain Berda,Africa,"Ain Berda, Annaba, Algeria"
100151,DZA,Algeria,Annaba,Annaba,Africa,"Annaba, Annaba, Algeria"
100152,DZA,Algeria,Annaba,Berrahel,Africa,"Berrahel, Annaba, Algeria"
100154,DZA,Algeria,Annaba,Cheurfa,Africa,"Cheurfa, Annaba, Algeria"
100155,DZA,Algeria,Annaba,El Bouni,Africa,"El Bouni, Annaba, Algeria"
100156,DZA,Algeria,Annaba,El Hadjar,Africa,"El Hadjar, Annaba, Algeria"
120136,USA,United States of America,Arkansas,Fulton,America,"Fulton, Arkansas, United States of America"
120137,USA,United States of America,Arkansas,Garland,America,"Garland, Arkansas, United States of America"
120138,USA,United States of America,Arkansas,Grant,America,"Grant, Arkansas, United States of America"
100153,DZA,Algeria,Annaba,Chetaibi,Africa,"Chetaibi, Annaba, Algeria"
119417,LCA,Saint Lucia,Castries,Darling Road,America,"Darling Road, Castries, Saint Lucia"
100157,DZA,Algeria,Annaba,Eulma,Africa,"Eulma, Annaba, Algeria"
100158,DZA,Algeria,Annaba,Oued El Aneb,Africa,"Oued El Aneb, Annaba, Algeria"
100161,DZA,Algeria,Annaba,Treat,Africa,"Treat, Annaba, Algeria"
100162,DZA,Algeria,Batna,Ain Djasser,Africa,"Ain Djasser, Batna, Algeria"
100159,DZA,Algeria,Annaba,Seraidi,Africa,"Seraidi, Annaba, Algeria"
100160,DZA,Algeria,Annaba,Sidi Amer,Africa,"Sidi Amer, Annaba, Algeria"
120139,USA,United States of America,Arkansas,Greene,America,"Greene, Arkansas, United States of America"
120140,USA,United States of America,Arkansas,Hempstead,America,"Hempstead, Arkansas, United States of America"
100163,DZA,Algeria,Batna,Ain Touta,Africa,"Ain Touta, Batna, Algeria"
100164,DZA,Algeria,Batna,Ain Yagout,Africa,"Ain Yagout, Batna, Algeria"
100165,DZA,Algeria,Batna,Arris,Africa,"Arris, Batna, Algeria"
120141,USA,United States of America,Arkansas,Hot Spring,America,"Hot Spring, Arkansas, United States of America"
100166,DZA,Algeria,Batna,Barika,Africa,"Barika, Batna, Algeria"
100167,DZA,Algeria,Batna,Batna,Africa,"Batna, Batna, Algeria"
100168,DZA,Algeria,Batna,Beni Foudhala El Hakania,Africa,"Beni Foudhala El Hakania, Batna, Algeria"
100944,DZA,Algeria,Mostaganem,Ain Sidi Cherif,Africa,"Ain Sidi Cherif, Mostaganem, Algeria"
120142,USA,United States of America,Arkansas,Howard,America,"Howard, Arkansas, United States of America"
100169,DZA,Algeria,Batna,Bitam,Africa,"Bitam, Batna, Algeria"
100170,DZA,Algeria,Batna,Boulehilet,Africa,"Boulehilet, Batna, Algeria"
100171,DZA,Algeria,Batna,Boumaguer,Africa,"Boumaguer, Batna, Algeria"
100172,DZA,Algeria,Batna,Boumia,Africa,"Boumia, Batna, Algeria"
100173,DZA,Algeria,Batna,Bouzina,Africa,"Bouzina, Batna, Algeria"
100174,DZA,Algeria,Batna,Chemora,Africa,"Chemora, Batna, Algeria"
100175,DZA,Algeria,Batna,Chir,Africa,"Chir, Batna, Algeria"
119432,LCA,Saint Lucia,Castries,Georgeville,America,"Georgeville, Castries, Saint Lucia"
100176,DZA,Algeria,Batna,Djerma,Africa,"Djerma, Batna, Algeria"
100177,DZA,Algeria,Batna,Djezzar,Africa,"Djezzar, Batna, Algeria"
100178,DZA,Algeria,Batna,El Hassi,Africa,"El Hassi, Batna, Algeria"
100179,DZA,Algeria,Batna,El Madher,Africa,"El Madher, Batna, Algeria"
100436,DZA,Algeria,Boumerdes,Ben Choud,Africa,"Ben Choud, Boumerdes, Algeria"
100180,DZA,Algeria,Batna,Fesdis,Africa,"Fesdis, Batna, Algeria"
100181,DZA,Algeria,Batna,Foum Toub,Africa,"Foum Toub, Batna, Algeria"
100182,DZA,Algeria,Batna,Ghassira,Africa,"Ghassira, Batna, Algeria"
100245,DZA,Algeria,Bejaia,Ait R_Zine,Africa,"Ait R_Zine, Bejaia, Algeria"
100183,DZA,Algeria,Batna,Gosbat,Africa,"Gosbat, Batna, Algeria"
100184,DZA,Algeria,Batna,Guigba,Africa,"Guigba, Batna, Algeria"
100185,DZA,Algeria,Batna,Hidoussa,Africa,"Hidoussa, Batna, Algeria"
100186,DZA,Algeria,Batna,Ichemoul,Africa,"Ichemoul, Batna, Algeria"
119433,LCA,Saint Lucia,Castries,Girard/Babonneau,America,"Girard/Babonneau, Castries, Saint Lucia"
120143,USA,United States of America,Arkansas,Independence,America,"Independence, Arkansas, United States of America"
100187,DZA,Algeria,Batna,Inoughissene,Africa,"Inoughissene, Batna, Algeria"
100188,DZA,Algeria,Batna,Kimmel,Africa,"Kimmel, Batna, Algeria"
100246,DZA,Algeria,Bejaia,Ait Smail,Africa,"Ait Smail, Bejaia, Algeria"
120144,USA,United States of America,Arkansas,Izard,America,"Izard, Arkansas, United States of America"
120145,USA,United States of America,Arkansas,Jackson,America,"Jackson, Arkansas, United States of America"
120146,USA,United States of America,Arkansas,Jefferson,America,"Jefferson, Arkansas, United States of America"
100189,DZA,Algeria,Batna,Ksar Belezma,Africa,"Ksar Belezma, Batna, Algeria"
100190,DZA,Algeria,Batna,Larbaa,Africa,"Larbaa, Batna, Algeria"
100191,DZA,Algeria,Batna,Lazrou,Africa,"Lazrou, Batna, Algeria"
100192,DZA,Algeria,Batna,Lemcen,Africa,"Lemcen, Batna, Algeria"
100205,DZA,Algeria,Batna,Ouled Sellam,Africa,"Ouled Sellam, Batna, Algeria"
100193,DZA,Algeria,Batna,M'Doukal,Africa,"M'Doukal, Batna, Algeria"
100194,DZA,Algeria,Batna,Maafa,Africa,"Maafa, Batna, Algeria"
100195,DZA,Algeria,Batna,Menaa,Africa,"Menaa, Batna, Algeria"
100247,DZA,Algeria,Bejaia,Akbou,Africa,"Akbou, Bejaia, Algeria"
100196,DZA,Algeria,Batna,Merouana,Africa,"Merouana, Batna, Algeria"
100197,DZA,Algeria,Batna,Metkaouak,Africa,"Metkaouak, Batna, Algeria"
100198,DZA,Algeria,Batna,N'Gaous,Africa,"N'Gaous, Batna, Algeria"
100248,DZA,Algeria,Bejaia,Akfadou,Africa,"Akfadou, Bejaia, Algeria"
119440,LCA,Saint Lucia,Castries,Hospital Road,America,"Hospital Road, Castries, Saint Lucia"
100199,DZA,Algeria,Batna,Oued Chaaba,Africa,"Oued Chaaba, Batna, Algeria"
100200,DZA,Algeria,Batna,Oued El Ma,Africa,"Oued El Ma, Batna, Algeria"
100206,DZA,Algeria,Batna,Ouled Si Slimane,Africa,"Ouled Si Slimane, Batna, Algeria"
120147,USA,United States of America,Arkansas,Johnson,America,"Johnson, Arkansas, United States of America"
120148,USA,United States of America,Arkansas,Lafayette,America,"Lafayette, Arkansas, United States of America"
120149,USA,United States of America,Arkansas,Lawrence,America,"Lawrence, Arkansas, United States of America"
120150,USA,United States of America,Arkansas,Lee,America,"Lee, Arkansas, United States of America"
100201,DZA,Algeria,Batna,Oued Taga,Africa,"Oued Taga, Batna, Algeria"
100202,DZA,Algeria,Batna,Ouled Ammar,Africa,"Ouled Ammar, Batna, Algeria"
100203,DZA,Algeria,Batna,Ouled Aouf,Africa,"Ouled Aouf, Batna, Algeria"
100204,DZA,Algeria,Batna,Ouled Fadel,Africa,"Ouled Fadel, Batna, Algeria"
100207,DZA,Algeria,Batna,Ouyoun El Assafir,Africa,"Ouyoun El Assafir, Batna, Algeria"
100208,DZA,Algeria,Batna,Rahbat,Africa,"Rahbat, Batna, Algeria"
100209,DZA,Algeria,Batna,Ras El Aioun,Africa,"Ras El Aioun, Batna, Algeria"
100210,DZA,Algeria,Batna,Sefiane,Africa,"Sefiane, Batna, Algeria"
100249,DZA,Algeria,Bejaia,Amalou,Africa,"Amalou, Bejaia, Algeria"
100211,DZA,Algeria,Batna,Seggana,Africa,"Seggana, Batna, Algeria"
100212,DZA,Algeria,Batna,Seriana,Africa,"Seriana, Batna, Algeria"
100226,DZA,Algeria,Bechar,Beni Ikhlef,Africa,"Beni Ikhlef, Bechar, Algeria"
100227,DZA,Algeria,Bechar,Beni Ounif,Africa,"Beni Ounif, Bechar, Algeria"
120151,USA,United States of America,Arkansas,Lincoln,America,"Lincoln, Arkansas, United States of America"
100213,DZA,Algeria,Batna,T'Kout,Africa,"T'Kout, Batna, Algeria"
100214,DZA,Algeria,Batna,Talkhemt,Africa,"Talkhemt, Batna, Algeria"
100215,DZA,Algeria,Batna,Taxlent,Africa,"Taxlent, Batna, Algeria"
100231,DZA,Algeria,Bechar,Igli,Africa,"Igli, Bechar, Algeria"
120152,USA,United States of America,Arkansas,Little River,America,"Little River, Arkansas, United States of America"
120153,USA,United States of America,Arkansas,Logan,America,"Logan, Arkansas, United States of America"
100216,DZA,Algeria,Batna,Tazoult,Africa,"Tazoult, Batna, Algeria"
100217,DZA,Algeria,Batna,Theniet El Abed,Africa,"Theniet El Abed, Batna, Algeria"
100218,DZA,Algeria,Batna,Tighanimine,Africa,"Tighanimine, Batna, Algeria"
100219,DZA,Algeria,Batna,Tigharghar,Africa,"Tigharghar, Batna, Algeria"
120154,USA,United States of America,Arkansas,Lonoke,America,"Lonoke, Arkansas, United States of America"
100220,DZA,Algeria,Batna,Tilatou,Africa,"Tilatou, Batna, Algeria"
100221,DZA,Algeria,Batna,Timgad,Africa,"Timgad, Batna, Algeria"
100273,DZA,Algeria,Bejaia,Melbou,Africa,"Melbou, Bejaia, Algeria"
100222,DZA,Algeria,Batna,Zana El Beida,Africa,"Zana El Beida, Batna, Algeria"
100223,DZA,Algeria,Bechar,Abadla,Africa,"Abadla, Bechar, Algeria"
100224,DZA,Algeria,Bechar,Bechar,Africa,"Bechar, Bechar, Algeria"
100225,DZA,Algeria,Bechar,Beni Abbes,Africa,"Beni Abbes, Bechar, Algeria"
120155,USA,United States of America,Arkansas,Madison,America,"Madison, Arkansas, United States of America"
100228,DZA,Algeria,Bechar,Boukais,Africa,"Boukais, Bechar, Algeria"
100229,DZA,Algeria,Bechar,El Ouata,Africa,"El Ouata, Bechar, Algeria"
100232,DZA,Algeria,Bechar,Kenadsa,Africa,"Kenadsa, Bechar, Algeria"
100233,DZA,Algeria,Bechar,Kerzaz,Africa,"Kerzaz, Bechar, Algeria"
100230,DZA,Algeria,Bechar,Erg Ferradj,Africa,"Erg Ferradj, Bechar, Algeria"
120156,USA,United States of America,Arkansas,Marion,America,"Marion, Arkansas, United States of America"
120157,USA,United States of America,Arkansas,Miller,America,"Miller, Arkansas, United States of America"
120158,USA,United States of America,Arkansas,Mississippi,America,"Mississippi, Arkansas, United States of America"
100236,DZA,Algeria,Bechar,Mechraa Houari Boumediene,Africa,"Mechraa Houari Boumediene, Bechar, Algeria"
100237,DZA,Algeria,Bechar,Meridja,Africa,"Meridja, Bechar, Algeria"
100238,DZA,Algeria,Bechar,Mougheul,Africa,"Mougheul, Bechar, Algeria"
100239,DZA,Algeria,Bechar,Ouled Khoudir,Africa,"Ouled Khoudir, Bechar, Algeria"
100281,DZA,Algeria,Bejaia,Souk El Thenine,Africa,"Souk El Thenine, Bejaia, Algeria"
120159,USA,United States of America,Arkansas,Monroe,America,"Monroe, Arkansas, United States of America"
100240,DZA,Algeria,Bechar,Tabelbala,Africa,"Tabelbala, Bechar, Algeria"
100258,DZA,Algeria,Bejaia,Boudjellil,Africa,"Boudjellil, Bejaia, Algeria"
100241,DZA,Algeria,Bechar,Taghit,Africa,"Taghit, Bechar, Algeria"
100242,DZA,Algeria,Bechar,Tamert,Africa,"Tamert, Bechar, Algeria"
100243,DZA,Algeria,Bechar,Timmoudi,Africa,"Timmoudi, Bechar, Algeria"
100244,DZA,Algeria,Bejaia,Adekar,Africa,"Adekar, Bejaia, Algeria"
120160,USA,United States of America,Arkansas,Montgomery,America,"Montgomery, Arkansas, United States of America"
120161,USA,United States of America,Arkansas,Nevada,America,"Nevada, Arkansas, United States of America"
120162,USA,United States of America,Arkansas,Newton,America,"Newton, Arkansas, United States of America"
120163,USA,United States of America,Arkansas,Ouachita,America,"Ouachita, Arkansas, United States of America"
100250,DZA,Algeria,Bejaia,Amizour,Africa,"Amizour, Bejaia, Algeria"
100251,DZA,Algeria,Bejaia,Aokas,Africa,"Aokas, Bejaia, Algeria"
100252,DZA,Algeria,Bejaia,Barbacha,Africa,"Barbacha, Bejaia, Algeria"
100253,DZA,Algeria,Bejaia,Bejaia,Africa,"Bejaia, Bejaia, Algeria"
100254,DZA,Algeria,Bejaia,Beni Djellil,Africa,"Beni Djellil, Bejaia, Algeria"
100282,DZA,Algeria,Bejaia,Souk Oufella,Africa,"Souk Oufella, Bejaia, Algeria"
120164,USA,United States of America,Arkansas,Perry,America,"Perry, Arkansas, United States of America"
